edad;sexo;actividad;descripcion_de_actividad;barrio;comuna;fecha;monto
56;mujer;produccion;agricultura - ganaderia;san sebastian de palmitas;50;14/3/2018;2000000
54;mujer;produccion;produccion;manrique central;3;26/8/2016;3500000
55;mujer;comercio;ventas diversas;manrique central;3;23/5/2018;5000000
69;mujer;comercio;ventas diversas;manrrique central;4;20/11/2017;5000000
54;mujer;comercio;ventas diversas;el salvador;9;15/1/2018;2500000
59;mujer;comercio;venta de comidas preparadas;andalucia la francia;2;11/12/2018;2000000
66;mujer;produccion;produccion;campo valdes;4;21/9/2016;6890000
58;mujer;servicios;servicios;popular#1;1;13/12/2016;2000000
58;mujer;comercio;venta de comidas preparadas;la aurora;60;27/9/2018;1500000
53;mujer;produccion;confecciones;picacho;6;21/5/2018;1500000
;mujer;comercio;ventas diversas;enciso;8;27/3/2017;6000000
43;mujer;comercio;venta de alimentos;sucre;8;20/6/2017;7000000
44;mujer;comercio;venta de alimentos;nuevos conquistadores;13;19/7/2017;6000000
38;mujer;comercio;tiendas - venta de alimentos;loma hermosa san cristobal;60;15/1/2019;5000000
36;mujer;comercio;ventas diversas;la cuidadela;60;15/8/2018;3450000
60;mujer;produccion;confecciones;guayabal la colinita;15;22/1/2019;828116
58;mujer;comercio;comercio;robledo el diamante;7;21/10/2016;6890000
61;mujer;produccion;confecciones;santa lucia;12;27/1/2017;4000000
63;mujer;produccion;confecciones;floresta;12;21/9/2018;7000000
57;mujer;comercio;venta de comidas preparadas;villa nueva;10;24/4/2018;6000000
57;mujer;comercio;ventas diversas;doce de octubre;6;29/8/2018;7800000
61;mujer;comercio;venta de alimentos;nuevo conquisradores;13;22/8/2017;5000000
57;mujer;comercio;venta de alimentos;juan xxiii;13;14/2/2017;4000000
63;mujer;comercio;venta de alimentos;la hondita;90;14/12/2017;3000000
54;mujer;produccion;confecciones;carambolas;3;24/10/2018;4000000
33;mujer;servicios;servicios;la isla medellin;1;23/9/2016;4500000
35;mujer;servicios;belleza y estetica;la isla medellin;1;27/11/2017;3000000
69;mujer;comercio;venta de alimentos;robledo aures;7;13/2/2017;7377000
58;mujer;comercio;comercio;santa cruz;2;14/4/2016;6800000
58;mujer;produccion;produccion;san javier;13;16/2/2016;3000000
58;mujer;produccion;produccion;manrique oriental;3;28/11/2016;4500000
58;mujer;comercio;tiendas - venta de alimentos;san pablo granizal;1;25/1/2018;5000000
65;mujer;comercio;venta de comidas preparadas;aranjuez;4;13/9/2018;1500000
58;mujer;comercio;ventas diversas;alejandro echavarria;9;8/8/2017;1000000
49;mujer;comercio;tiendas - venta de alimentos;robledo villa sofia;7;25/1/2018;3000000
45;mujer;servicios;belleza y estetica;calazans;12;12/7/2018;6000000
42;mujer;comercio;comercio;la torre;1;10/11/2016;2500000
43;mujer;comercio;venta de comidas preparadas;santodomingo la torre;1;22/2/2018;6000000
40;mujer;comercio;comercio;robledo;7;22/3/2016;3000000
41;mujer;comercio;comercio;robledo;7;13/12/2016;6000000
48;mujer;comercio;ventas diversas;popular # 2;2;28/2/2017;6000000
63;mujer;produccion;produccion;nuevos conquistadores;4;22/1/2016;3000000
67;mujer;comercio;ventas diversas;villa hermosa;8;26/1/2018;2000000
39;mujer;produccion;agricultura - ganaderia;san cristobal;60;24/9/2018;2500000
61;mujer;comercio;comercio;enciso;8;25/11/2016;6000000
57;mujer;produccion;confecciones;13 de noviembre;8;22/5/2017;5000000
33;mujer;comercio;ventas diversas;carpinelo parte baja;1;21/5/2018;2500000
56;mujer;comercio;venta de comidas preparadas;centro;10;7/9/2018;5000000
59;mujer;comercio;venta de comidas preparadas;centro;10;19/12/2017;2000000
46;mujer;comercio;comercio;aranjuez;4;22/3/2016;2500000
47;mujer;comercio;ventas diversas;robledo santa maria (villas de santafe);7;27/5/2017;3500000
48;mujer;comercio;ventas diversas;robledo santa maria (villas de santafe);7;24/8/2018;4000000
58;mujer;comercio;venta por catalogo;girardot con san juan;10;26/2/2018;4000000
55;mujer;servicios;mantenimiento;belen;16;8/8/2017;5000000
54;mujer;produccion;confecciones;aranjuez;4;12/4/2018;3500000
47;mujer;produccion;produccion;el playon;2;14/10/2016;4000000
52;mujer;comercio;ventas diversas;quinta linda;9;21/2/2018;6000000
64;mujer;comercio;venta de comidas preparadas;chagualo;10;13/7/2018;4800000
42;mujer;comercio;ventas diversas;belen altavista;70;21/3/2018;2000000
53;mujer;comercio;ventas diversas;bello oriente;1;14/11/2018;2000000
46;mujer;comercio;ventas diversas;palmas;10;7/9/2018;1500000
68;mujer;comercio;ventas diversas;centro;10;20/4/2017;7000000
64;mujer;comercio;comercio;cordoba;7;30/8/2016;6890000
66;mujer;comercio;ventas diversas;cordoba;7;16/3/2018;7000000
45;mujer;comercio;ventas diversas;buenos aires;9;20/6/2017;7370000
54;mujer;comercio;ventas diversas;moravia;4;11/7/2017;7000000
38;mujer;comercio;ventas diversas;enciso;8;10/8/2018;1500000
38;mujer;produccion;confecciones;20 de julio;13;13/7/2018;4650000
40;mujer;produccion;confecciones;llanadas;8;12/7/2018;4000000
47;mujer;comercio;ventas diversas;20 de julio;13;13/6/2018;4500000
36;mujer;comercio;comercio;andalucia;2;14/3/2016;6890000
38;mujer;comercio;ventas diversas;andalucia;2;12/1/2018;7370000
60;mujer;comercio;comercio;buenos aires;9;22/3/2016;3000000
61;mujer;comercio;ventas diversas;buenos aires;9;23/6/2017;2000000
39;mujer;comercio;ventas diversas;12 de octubre;6;11/7/2017;5000000
63;mujer;comercio;ventas diversas;buenos aires;9;7/12/2018;3000000
47;mujer;comercio;ventas diversas;belen aguas frias;16;12/9/2018;4500000
52;mujer;comercio;ventas diversas;santa lucia;12;12/7/2018;7800000
60;mujer;comercio;tiendas - venta de alimentos;el salado;13;15/1/2018;1500000
48;mujer;comercio;tiendas - venta de alimentos;san cristobal;60;21/2/2018;5000000
36;mujer;comercio;comercio;pradito;80;17/11/2016;6890000
39;mujer;comercio;negocio de venta de ropa y accesorios;san antonio de prado;;15/4/2019;8200000
64;mujer;produccion;produccion;el playon;2;25/8/2016;2500000
59;mujer;produccion;produccion;doce de octubre;6;25/4/2016;2000000
68;mujer;servicios;servicios;moravia;4;11/5/2016;6000000
67;mujer;comercio;comercio;golondrinas;8;13/9/2016;4000000
69;mujer;comercio;tiendas - venta de alimentos;golondrinas;8;16/8/2018;6000000
58;mujer;comercio;ventas diversas;san isidro..aranjuez;4;15/5/2018;4000000
61;mujer;produccion;confecciones;las violetas - belen;16;23/1/2018;3000000
51;mujer;comercio;ventas diversas;santa cruz;2;17/5/2017;4000000
60;mujer;comercio;estampacion;doce de octubre;6;13/10/2017;5500000
62;mujer;comercio;estampados;manrique;;22/4/2019;5000000
56;mujer;comercio;venta de comidas preparadas;plaza mayorista;10;22/8/2017;7300000
36;mujer;comercio;comercio;robledo;7;10/11/2016;4000000
39;mujer;comercio;venta de comidas preparadas;robledo miramas;6;21/12/2018;7800000
68;mujer;servicios;servicios;guayabal;15;29/8/2016;6890000
53;mujer;comercio;comercio;robledo la campiña;7;25/4/2016;1500000
54;mujer;comercio;ventas diversas;robledo la campiña;7;30/1/2017;3000000
39;mujer;produccion;ventas diversas;aranjuez;4;7/12/2018;5000000
;mujer;comercio;ventas diversas;caicedo la arenera;0;13/3/2017;3000000
52;mujer;comercio;ventas diversas;caicedo la arenera;9;27/2/2019;4000000
54;mujer;comercio;ventas diversas;manrique;3;13/1/2017;4000000
56;mujer;comercio;tiendas - venta de alimentos;manrique;3;24/10/2018;5000000
51;mujer;comercio;comercio;buenos aires;9;12/9/2016;6890000
62;mujer;comercio;ventas diversas;popular # 2 la isla;1;14/11/2018;4000000
36;mujer;comercio;venta de comidas preparadas;el playo;2;16/8/2018;4000000
34;mujer;comercio;comercio;centro (torres de bombona);10;13/12/2016;6890000
32;mujer;servicios;belleza y estetica;santa cruz;2;11/5/2018;2000000
69;mujer;comercio;ventas diversas;robledo;7;30/1/2018;5000000
36;mujer;comercio;ventas diversas;sto domingo;1;12/12/2017;5000000
48;mujer;servicios;belleza y estetica;laureles la castellana;11;12/1/2018;3000000
32;mujer;comercio;comercio;la candelaria;4;14/10/2016;2100000
64;mujer;comercio;ventas diversas;la candelaria;10;15/8/2018;2800000
57;mujer;comercio;comercio;colinas  de enciso;8;22/11/2016;4000000
66;mujer;comercio;venta de comidas preparadas;niquitao;10;8/10/2018;6500000
;mujer;produccion;confecciones;buenos aires;9;16/3/2017;6000000
20;mujer;servicios;mantenimiento;campo valdez;4;6/9/2017;5000000
38;mujer;servicios;belleza y estetica;campo valdes;4;27/8/2018;5500000
49;mujer;comercio;comercio;san javier;13;23/11/2016;6000000
51;mujer;comercio;venta de alimentos;san javier;13;12/12/2018;7000000
;mujer;comercio;venta de comidas preparadas;20 de julio;13;22/3/2017;6000000
45;mujer;comercio;ventas diversas;pedregal;6;24/10/2018;3500000
53;mujer;comercio;ventas diversas;centro;10;8/8/2017;3500000
57;mujer;comercio;ventas diversas;centro;10;19/12/2017;5000000
36;mujer;comercio;ventas diversas;versalles 2;3;25/1/2018;4000000
;mujer;produccion;confecciones;popular#2;1;13/3/2017;7000000
59;mujer;servicios;ventas diversas;altos calazans;1;19/12/2018;7800000
42;mujer;comercio;panaderia;santo domingo;1;17/4/2018;3000000
51;mujer;comercio;delicias de mi abuela;barrio salinas;;11/3/2019;5000000
33;mujer;comercio;venta de comidas preparadas;castilla;5;15/5/2018;1000000
57;mujer;servicios;servicios;robledo;7;22/3/2016;6500000
39;mujer;comercio;ventas diversas;villa del socorro;2;16/8/2018;5000000
52;mujer;comercio;ventas diversas;robledo la pola;7;1/1/2018;3000000
36;mujer;produccion;confecciones;caicedo;9;24/10/2018;3250000
59;mujer;comercio;tiendas - venta de alimentos;moravia;4;11/7/2018;1150000
66;mujer;produccion;confecciones;12 de octubre;6;16/5/2018;7000000
44;mujer;produccion;fabricacion de calzado;campo valdes;4;6/6/2017;6000000
28;mujer;produccion;fabricacion de calzado;robledo;7;19/7/2017;7000000
60;mujer;comercio;ventas diversas;san javier el salado;13;20/11/2017;3000000
;mujer;comercio;ventas diversas;la aurora;90;21/3/2017;1000000
50;mujer;produccion;confecciones;trinidad;15;17/5/2017;5000000
61;mujer;comercio;ventas diversas;campo valdes;4;12/6/2018;6000000
53;mujer;comercio;tienda el coste;manrique;;28/3/2019;4500000
51;mujer;produccion;confecciones;cristo rey-guayabal;15;9/1/2019;3000000
50;mujer;comercio;comercio;chagualo;10;13/12/2016;6800000
64;mujer;produccion;confecciones;robledo kennedy;6;22/2/2018;1200000
55;mujer;produccion;confecciones;campo valdes;4;26/1/2018;4000000
35;mujer;comercio;tienda de mascotas;robledo;7;13/10/2017;6000000
65;mujer;comercio;comercio;parque bolivar;10;23/11/2016;6890000
53;mujer;comercio;ventas diversas;san javier;13;29/8/2018;1000000
54;mujer;produccion;confecciones;manrique;3;21/11/2017;7377000
44;mujer;comercio;ventas diversas;moravia;4;7/9/2018;2000000
42;mujer;produccion;ventas diversas;carpinelo;1;21/12/2018;5000000
35;mujer;produccion;confecciones;robledo;7;9/8/2017;3000000
37;mujer;comercio;venta de comidas preparadas;robledo aures;7;23/10/2018;4500000
54;mujer;produccion;produccion;olaya;13;22/1/2016;2500000
45;mujer;comercio;venta de comidas preparadas;torre de bombona;10;22/8/2018;4300000
50;mujer;comercio;comercio;la oriental centro;10;22/1/2016;1200000
41;mujer;comercio;ventas diversas;bello oriente;1;28/8/2018;3450000
51;mujer;comercio;ventas diversas;versalles;3;23/8/2018;1150000
67;mujer;comercio;venta de comidas preparadas;enciso;8;17/4/2018;3000000
44;mujer;comercio;comercio;centro;4;28/11/2016;6000000
62;mujer;produccion;confecciones;andalucia;2;27/8/2018;2000000
64;mujer;comercio;tiendas - venta de alimentos;campo valdes;4;10/9/2018;800000
56;mujer;servicios;belleza y estetica;la avanzada;1;19/12/2018;4500000
47;mujer;comercio;comercio;limonar 1;80;12/7/2016;4000000
49;mujer;produccion;confecciones;limonar 1;80;16/7/2018;5000000
45;mujer;comercio;ventas diversas;robledo santa maria;7;20/6/2017;5000000
46;mujer;comercio;ventas diversas;centro;10;12/7/2017;7377170
56;mujer;comercio;ventas diversas;doce de octubre;6;20/4/2018;2000000
42;mujer;comercio;ventas diversas;calazans floresta;13;24/10/2018;3000000
57;mujer;comercio;comercio;castilla;5;22/1/2016;4000000
41;mujer;comercio;comercio;san jose la cima;3;12/9/2016;6000000
43;mujer;comercio;venta por catalogo;san jose la cima;3;16/4/2018;7000000
37;mujer;comercio;comercio;el chagualo;10;27/9/2016;6000000
39;mujer;comercio;ventas diversas;el chagualo;10;16/7/2018;7800000
60;mujer;comercio;ventas diversas;buenos aires;9;30/1/2018;6000000
54;mujer;servicios;belleza y estetica;santa cruz;2;18/2/2017;7377170
37;mujer;comercio;comercio;san pablo;1;14/4/2016;3000000
;mujer;produccion;confecciones;enciso;8;22/3/2017;3600000
53;mujer;comercio;comercio;castilla;5;23/8/2016;6890000
62;mujer;comercio;venta de comidas preparadas;alfonzo lopez;5;23/6/2017;3000000
46;mujer;comercio;venta de comidas preparadas;boyaca las brisas;5;19/7/2017;7000000
57;mujer;comercio;ventas diversas;robledo las margaritas;7;26/2/2018;4000000
34;mujer;comercio;comercio;centro;1;26/8/2016;2000000
35;mujer;comercio;venta de comidas preparadas;parte alta de la avanzada;1;18/11/2017;3000000
58;mujer;comercio;comercio;llanaditas;8;10/11/2016;5000000
50;mujer;comercio;comercio;buenos aires;9;19/7/2016;2500000
58;mujer;comercio;venta de alimentos;pesebre parte alta;13;15/12/2017;7377000
62;mujer;produccion;confecciones;santa cecilia;1;17/5/2018;1000000
63;mujer;comercio;ventas diversas;santa cecilia;1;26/12/2018;4650000
52;mujer;produccion;confecciones;moravia;4;18/8/2017;7000000
48;mujer;comercio;comercio;enciso;8;11/10/2016;4000000
47;mujer;comercio;comercio;golondrinas;8;16/12/2016;4000000
;mujer;comercio;venta de comidas preparadas;colinas de enciso;8;7/3/2017;5000000
54;mujer;produccion;confecciones;centro;10;24/9/2018;1000000
51;mujer;comercio;comercio;la candelaria;10;22/3/2016;3000000
53;mujer;comercio;panaderia;rodeo alto;15;26/1/2018;5000000
50;mujer;comercio;comercio;olaya;13;22/1/2016;6443000
52;mujer;comercio;ventas diversas;olaya herrera;7;22/2/2018;7800000
51;mujer;servicios;mantenimiento;limonar # 1;80;14/12/2017;4000000
51;mujer;comercio;tiendas - venta de alimentos;san german;7;12/4/2018;5000000
49;mujer;produccion;produccion;estadio;11;13/12/2016;6000000
51;mujer;comercio;venta de comidas preparadas;aranjuez;4;26/10/2018;6500000
48;mujer;comercio;venta de comidas preparadas;campo valdes;4;14/3/2018;5000000
46;mujer;comercio;venta de comidas preparadas;robledo villa sofia;7;20/11/2017;1500000
27;mujer;comercio;venta de alimentos;prados de campo;80;21/9/2017;1000000
45;mujer;comercio;negocio de alimentos;prados de campo;;26/3/2019;1500000
50;mujer;produccion;confecciones;mirador la pradera;13;21/9/2017;7000000
47;mujer;produccion;maxmuy t-shirst-camisetas;robledo santa catalina;;1/3/2019;7000000
43;mujer;comercio;comercio;picacho;6;22/11/2016;6890000
21;mujer;comercio;venta de alimentos;granizal;1;6/9/2017;7000000
63;mujer;comercio;ventas diversas;buenos aires;9;17/2/2017;5000000
50;mujer;produccion;confecciones;belen las violetas;16;19/5/2017;7000000
34;#N/A;produccion;produccion;buenos aires;9;11/12/2017;4000000
60;mujer;produccion;confecciones;de jesus;9;15/1/2019;3000000
58;mujer;servicios;servicios;sab benito;10;14/4/2016;5000000
49;mujer;produccion;produccion;villa hermosa;9;25/5/2016;6890000
46;mujer;produccion;confecciones;belen altavista;16;21/9/2017;3000000
57;mujer;produccion;confecciones;robledo;7;25/1/2018;5000000
56;mujer;produccion;confecciones;robledo aures;7;23/6/2017;1500000
35;mujer;produccion;confecciones;picacho;6;19/7/2017;6000000
52;mujer;produccion;confecciones;aranjuez;4;12/1/2018;4500000
40;mujer;produccion;confecciones;belen altavista;16;14/12/2017;4000000
38;mujer;produccion;confecciones;moravia;4;18/4/2017;3500000
58;mujer;servicios;publicidad y/o comunicaciones;centro;10;20/6/2017;5000000
31;mujer;servicios;publicidad y/o comunicaciones;milagrosa;90;22/7/2017;7377000
54;mujer;servicios;artes;caicedo;9;22/5/2017;4000000
53;mujer;comercio;ventas diversas;santander;6;11/1/2019;5000000
66;mujer;servicios;servicios;san diego;10;14/3/2016;4000000
67;mujer;produccion;confecciones;san diego;10;25/11/2017;5000000
60;mujer;comercio;comercio;moravia;4;13/12/2016;1000000
65;mujer;comercio;ventas diversas;aranjuez;4;22/9/2017;6000000
61;mujer;produccion;confecciones;aranjuez;4;22/9/2017;7000000
57;mujer;comercio;ventas diversas;el hueco;10;19/2/2018;7300000
56;mujer;produccion;produccion;pedregal;6;11/5/2016;5000000
49;mujer;comercio;comercio;centro - villanueva;4;23/11/2016;3000000
61;mujer;produccion;fabricación de bolsas;loreto;9;13/9/2018;5000000
62;mujer;comercio;ventas diversas;buenos aires;9;21/9/2018;4000000
62;mujer;produccion;confecciones;la pradera;13;22/6/2017;7300000
54;mujer;produccion;confecciones;picacho;6;11/7/2017;7377000
24;mujer;produccion;confecciones;andalucia;1;22/9/2017;7000000
67;mujer;servicios;ventas diversas;andalucia;1;7/12/2018;7800000
60;mujer;comercio;venta de comidas preparadas;aranjuez;4;21/3/2018;1000000
62;mujer;comercio;ventas diversas;cl 105 a # 64 d 10 apt 202;5;15/3/2018;6000000
67;mujer;comercio;ventas diversas;centro;10;21/12/2018;6000000
64;mujer;produccion;confecciones;popular # 1;1;12/1/2017;4000000
59;mujer;produccion;produccion;la paralela;5;22/1/2016;2500000
61;mujer;comercio;venta de comidas preparadas;la paralela;5;16/5/2018;3000000
61;mujer;comercio;ventas diversas;floresta;12;22/5/2017;5000000
31;mujer;comercio;ventas diversas;diamante;7;25/4/2017;4000000
33;mujer;comercio;ventas diversas;laureles;11;26/1/2018;5000000
74;mujer;produccion;confecciones;tirol 3;60;11/7/2018;1000000
43;mujer;produccion;confecciones;manrique oriental;3;25/2/2019;5000000
33;mujer;comercio;comercio;8 de marzo;9;14/6/2016;1500000
55;mujer;comercio;venta de comidas preparadas;girardot;5;18/12/2017;800000
56;mujer;comercio;ventas diversas;girardot;5;15/8/2018;3000000
;mujer;comercio;venta de comidas preparadas;el salvador;9;13/3/2017;1500000
53;mujer;produccion;confecciones;robledo;7;28/8/2018;3000000
48;mujer;produccion;produccion;robledo aures;7;15/4/2016;2000000
54;mujer;servicios;belleza y estetica;villa del socorro;2;11/12/2018;4000000
50;mujer;servicios;servicios;san javier el socorro;13;12/7/2016;4000000
47;mujer;comercio;venta por catalogo;enciso el pinal;8;20/11/2017;1000000
44;mujer;comercio;comercio;robledo;7;12/7/2016;2000000
40;mujer;comercio;comercio;;;22/4/2016;2000000
46;mujer;comercio;ventas diversas;carpinelo;1;22/8/2018;4000000
40;mujer;comercio;venta de comidas preparadas;llanaditas;8;18/8/2017;5000000
38;mujer;comercio;venta de alimentos;palmitas;50;19/5/2017;5000000
38;mujer;comercio;comercio;limonar 2 - diagonal a la iglesia evangelica;80;16/5/2016;2000000
40;mujer;comercio;comercializacion de ropa para hombre, dama y niños, además de cobijas y otros por encargo.;limonar 2;;20/3/2019;1000000
